411859,632675
411859,170325
411859,540810
411859,2321586
536425,330859
536425,82397
536425,1925008
536425,1163497
536425,1831258
536425,666243
231486,280109
231486,207990
231486,626677
231486,1674926
231486,185317
231486,626198
231486,675591
231486,706166
231486,939713
231486,1494752
231486,231205
231486,885623
231486,150635
231486,124188
231486,207881
2356574,433385
2356574,433385
2356574,364436
1077068,2101648
1077068,1888126
1077068,148128
1077068,808193
1077068,1077068
1077068,2401096
1077068,190325
1077068,198587
1077068,223975
1077068,167333
572911,2323651
572911,2007066
572911,572911
1968593,1968593
1968593,152789
1968593,294440
1968593,195852
1968593,121809
1968593,15586
1968593,475615
1968593,1458158
1968593,1997202
2239853,127081
2239853,1943823
2239853,32613
2239853,107169
2239853,289476
2239853,244940
2239853,1968593
2239853,1152834
2239853,1998290
2239853,1028043
2239853,164418
2239853,616295
2239853,1330203
2239853,2256501
2239853,213233
2239853,469571
566953,2401096
566953,1284482
566953,626971
566953,329300
832079,832079
832079,450444
832079,832079
832079,817884
832079,868666
832079,832079
1674646,674270
1674646,2394597
2266674,2127352
1884458,468435
1884458,1558105
1884458,1306776
866451,702163
866451,443664
866451,980068
866451,326227
866451,1849635
494629,150040
494629,150040
494629,150040
494629,150040
494629,150040
494629,150040
494629,150040
494629,150040
494629,150040
494629,150040
494629,494629
1040582,700098
1040582,1040582
1040582,912819
1040582,422058
1040582,392980
1040582,1040582
2421556,492019
2421556,1888126
2421556,87880
2421556,163778
2421556,295804
2421556,160779
2421556,247405
2421556,326005
2421556,459245
2421556,1542903
2421556,848573
506070,335866
2423862,465392
2423862,160133
1893764,1642251
1893764,144434
1893764,511693
1893764,277573
1893764,1893764
503201,294078
503201,2401096
503201,503201
503201,158347
503201,158347
503201,140445
503201,496170
503201,503201
503201,158347
503201,158347
503201,503201
503201,158347
503201,503201
503201,158347
503201,503201
503201,158347
503201,158347
503201,503201
503201,140445
503201,158347
503201,503201
503201,503201
503201,503201
503201,503201
503201,503201
503201,503201
503201,158347
503201,158347
503201,2431997
503201,503201
503201,158347
191963,316212
191963,176822
191963,187577
191963,730243
191963,433527
191963,2068957
191963,184111
191963,656468
191963,9896
191963,177753
191963,2256035
191963,1335343
191963,710316
191963,943846
191963,1634970
191963,1777201
191963,505396
191963,1529997
191963,1113547
191963,1609731
191963,1377005
191963,529720
191963,191963
191963,2366341
191963,497670
191963,212839
191963,808618
191963,625027
191963,223969
191963,1785583
191963,361966
191963,44117
191963,180557
191963,444932
191963,1038437
191963,708739
191963,1649930
191963,1911611
191963,2104779
191963,312185
191963,1567470
191963,717048
191963,367181
191963,340617
191963,1064199
191963,1776136
191963,655272
191963,1082623
191963,578984
1404806,629400
1404806,2293377
1404806,839758
1404806,2401096
1404806,326005
1404806,1573918
1404806,307479
1404806,164158
1404806,383680
1404806,901073
1404806,28722
1806477,2401096
1806477,323535
1806477,370498
1806477,568757
1806477,557619
1806477,1806477
190587,217316
190587,190587
190587,164051
190587,1870624
190587,419281
190587,1667436
190587,726412
190587,2363383
190587,755017
680058,2322962
2329154,632675
2329154,2329154
2423830,182623
1297948,794420
1297948,166819
1297948,313379
832815,632675
832815,635481
832815,488078
832815,1399905
832815,150213
832815,2187926
832815,985020
832815,985020
832815,682616
592185,469571
592185,495643
2293962,1951837
2293962,1808711
2293962,2293962
2293962,2224733
2293962,510345
2293962,242137
2293962,517685
2293962,141475
2293962,620489
2293962,317718
2293962,1542259
2293962,2293962
2293962,405683
2293962,1279184
2293962,1042350
2293962,563729
727734,143486
2115733,2115733
322451,3452
322451,1427959
322451,1024348
322451,322451
322451,1829550
322451,271093
524482,475615
855074,2401096
855074,2319865
855074,150213
855074,913046
855074,663109
855074,526353
855074,704185
855074,851587
855074,639987
855074,2158426
855074,874304
855074,96912
855074,473390
233942,1677444
233942,233942
233942,1894028
1345868,2119676
1345868,537467
1345868,1652385
1345868,177714
1345868,247474
2423924,530728
4633,294440
4633,624293
4633,142359
4633,1862244
4633,195852
4633,341519
4633,475615
4633,634068
4633,59807
4633,1152834
4633,165017
4633,1902166
4633,466215
4633,2231980
4633,922635
4633,1902166
4633,1373951
4633,492428
4633,98382
544382,120613
544382,283549
544382,1073087
544382,677764
544382,221093
544382,459378
544382,2416312
544382,708526
544382,619335
544382,2123485
544382,375586
544382,553562
544382,268499
544382,1438352
544382,224483
544382,1101259
544382,569402
544382,597247
544382,689811
544382,168936
544382,277573
544382,273977
544382,1618012
544382,185595
544382,150375
607243,2401096
607243,375586
607243,469571
607243,1618012
1251938,2439553
324280,283549
324280,491619
324280,1422531
324280,51044
324280,375586
324280,230155
324280,556180
324280,1742652
324280,1868712
324280,571315
324280,592376
324280,1101259
324280,493711
324280,571315
324280,541155
324280,221764
324280,86114
324280,684723
324280,754692
324280,344508
324280,36950
324280,468597
2422414,141053
2419285,1556149
2419285,1556149
2419285,931229
2419285,2419285
227841,227841
227841,227841
2423922,167766
2423922,63516
2423922,858245
2423922,881697
2033954,381462
2033954,381462
2033954,294858
2033954,950643
2033954,344799
2033954,961273
2033954,206676
2033954,649230
2033954,318916
2033954,599142
2033954,568367
2033954,2120878
2033954,92878
1995103,2241401
1995103,2422510
1995103,1995103
1995103,2241401
2191869,690640
2191869,1483339
2191869,188008
858589,2181505
858589,1868548
858589,858589
858589,1868548
858589,858589
858589,1833978
858589,374559
858589,858589
1934593,241567
963390,494568
963390,1326754
1256674,354863
1256674,1256674
198769,1105481
198769,6419
198769,871559
198769,153891
198769,389811
198769,1456780
198769,635981
198769,702708
198769,198769
471125,166819
471125,214073
1923606,1923606
1923606,348067
1923606,241567
1923606,1923606
1923606,1923606
1923606,1923606
1923606,2279339
1923606,388752
1923606,1528918
158961,221093
158961,708871
158961,598991
158961,680575
158961,188871
158961,159850
158961,534687
997190,170325
997190,334256
997190,858027
1716698,807206
1716698,929712
1716698,1344829
1716698,870083
1716698,436496
1716698,157297
1716698,1925139
1716698,737904
116305,712886
116305,615744
153287,2000000
153287,9896
153287,196472
153287,484808
153287,1157226
153287,1609731
153287,665369
153287,456545
153287,895256
153287,284402
153287,616447
153287,107169
153287,569709
153287,1669627
153287,1669627
394975,196472
394975,534475
394975,405251
394975,930187
744328,744328
744328,744328
744328,744328
744328,744328
744328,744328
744328,183284
744328,744328
744328,524960
744328,744328
744328,744328
744328,1924042
744328,744328
744328,1897669
744328,744328
495880,725988
495880,600922
495880,1313753
495880,331408
495880,495880
495880,2349258
495880,238325
703530,558307
703530,1546114
1256593,1161357
1256593,6419
1256593,193758
1256593,1256593
1256593,927786
1256593,289864
155498,286696
155498,720805
155498,552145
155498,1559469
155498,610804
155498,560337
155498,98382
1445219,582712
1445219,1001719
1445219,415073
1445219,159405
1582102,275717
1582102,475615
1582102,881997
1582102,290613
1582102,1730057
1582102,1028043
1582102,243511
1582102,155889
1582102,1582102
1582102,124957
1582102,644344
1582102,2083310
1582102,2231980
1582102,895667
1582102,616295
1582102,456769
1582102,639062
1582102,1919378
1582102,1997202
1582102,115698
1582102,922635
1582102,14054
1582102,213233
1582102,571315
2423932,273453
2423932,163399
2423935,244028
2423935,1649930
2423935,922731
598991,1911323
598991,1911323
598991,585235
598991,300854
598991,1559469
598991,2386974
598991,184810
598991,1559469
598991,273977
598991,558818
598991,158093
598991,308337
598991,367963
2316738,2316738
2316738,467746
1506829,241567
1506829,1506829
1506829,222811
1506829,1506829
1506829,241567
177550,425846
2373563,2422298
2373563,120643
2373563,1639242
2373563,2373563
679254,679254
679254,679254
679254,679254
679254,679254
2423939,63516
2423939,1278560
2423939,63516
275231,495450
275231,495450
2414691,2293692
2414691,553914
2414691,2381798
2414691,1587057
2414691,451638
1015252,1015252
1015252,140352
1015252,140850
1015252,353878
1015252,118477
1015252,140850
1015252,740416
1015252,140352
1015252,740416
1015252,518207
1015252,740416
1015252,140850
1015252,505492
1015252,565719
1015252,602073
1015252,1015252
1015252,353878
1015252,489418
1015252,565719
1015252,1015252
1015252,927837
1015252,871639
1015252,353878
1015252,505492
1015252,1015252
1015252,448406
1015252,434867
1015252,442543
1015252,1015252
1015252,518207
1015252,1808959
1015252,565719
1015252,1808959
1015252,434867
1015252,353878
1015252,871639
1015252,434867
1015252,565719
1015252,1808959
1015252,1015252
1015252,434867
1015252,1015252
1015252,1808959
1015252,518207
1015252,565719
1015252,505492
1015252,434867
1015252,448406
1015252,1064740
1015252,353878
1015252,602073
1015252,434867
1015252,1015252
1015252,353878
1015252,434867
1015252,1808959
1015252,602073
1015252,118477
1015252,489418
1015252,434867
1015252,1808959
1015252,1064740
1015252,927837
1015252,1808959
1015252,653241
1015252,653241
1015252,434867
1015252,353878
1015252,565719
1015252,518207
1015252,140850
1015252,740416
1015252,1808959
1015252,353878
1015252,565719
1015252,353878
1015252,602073
1015252,927837
1015252,1808959
1015252,489418
1015252,518207
1015252,927837
1015252,353878
1015252,602073
1015252,505492
1015252,927837
1015252,198250
1015252,434867
1015252,518207
1015252,1015252
1015252,565719
1015252,1015252
1015252,1808959
1015252,602073
1015252,1808959
1015252,434867
1015252,518207
1015252,565719
1015252,1015252
1015252,740416
1015252,434867
1015252,602073
1015252,434867
1015252,1015252
1015252,434867
1015252,489418
1015252,505492
1015252,740416
1015252,1015252
1015252,118477
1015252,2391508
1015252,518207
1015252,1015252
1015252,1808959
1015252,505492
1015252,518207
1015252,118477
1015252,434867
1015252,489418
1015252,198250
1015252,570017
1015252,518207
1015252,434867
1015252,1015252
1015252,434867
1015252,1015252
1015252,1808959
1015252,434867
1015252,353878
1015252,518207
